order_id,customer_id,order_date,shipping_city,order_status
602309,20324,2026-05-18, Prizren ,completed
602310,20209,2026-03-24,GJAKOVE,Completed
602311,20078,2026-06-14,PRISHTINA,CANCELLED
602312,20270,2026-07-22,PEJA,completed
602313,20116,2026-02-16, Peja ,Completed
602314,20520,2026-07-28,prishtina, completed 
602315,20284,2026-05-18, Ferizaj ,pending
602316,20221,2026-04-01,FERIZAJ,COMPLETED
602317,20648,2026-02-03,Prishtina,cancelled
602318,20600,2026-03-10,Prishtina,completed
602319,20600,2026-02-03,vushtrri,Cancelled
602320,20358,2026-01-13, Vushtrri ,pending
602321,20255,2026-02-10,Ferizaj,COMPLETED
602322,20274,2026-01-15,prizren, completed 
602323,20166,2026-07-26, Prizren ,COMPLETED
602324,20088,2026-02-24,Gjilan,cancelled
602325,20639,2026-05-30,PRIZREN, pending 
602326,20369,2026-04-27,Prizren, pending 
602327,20137,2026-06-18,gjilan,completed
602328,20216,2026-06-05,Peja, completed 
602329,20658,2026-04-09,Peja,Refunded
602330,20682,2026-01-27,GJILAN, pending 
602331,20581,2026-01-22,Gjakove,completed
602332,20052,2026-02-15, Vushtrri ,refunded
602333,20244,2026-01-13,peja,canceled
602334,20463,2026-03-21,ferizaj,REFUNDED
602335,20012,2026-03-03,Ferizaj,completed
602336,20410,2026-04-28,Gjakovë,cancelled
602337,20544,2026-06-12,VUSHTRRI,CANCELLED
602338,20672,2026-06-22,Gjilan,completed
602339,20699,2026-03-14,Gjilan,COMPLETED
602340,20456,2026-05-29,Gjilan,COMPLETED
602341,20472,2026-05-26, Prishtina ,Completed
602342,20314,2026-02-02,Peja, cancelled 
602343,20371,2026-06-08,Gjilan, pending 
602344,20263,2026-05-14,GJAKOVE,completed
602345,20065,2026-05-14,peja, cancelled 
602346,20060,2026-04-17, Gjilan ,CANCELLED
602347,20226,2026-02-03, Mitrovice ,Pending
602348,20087,2026-05-15, Peja ,Completed
602349,20489,2026-02-16,vushtrri,pending
602350,20688,2026-03-19,Gjilan,completed
602351,20121,2026-04-13,PRIZREN,COMPLETED
602352,20458,2026-02-11,prizren,completed
602353,20295,2026-05-31,Gjakovë, pending 
602354,20692,2026-05-19,PEJA,canceled
602355,20155,2026-07-22,peja, completed 
602356,20591,2026-06-01,gjilan,completed
602357,20157,2026-02-09,mitrovice,canceled
602358,20367,2026-07-14,Peja,Completed
602359,20563,2026-07-09,FERIZAJ, completed 
602360,20207,2026-06-16, Prizren ,completed
602361,20670,2026-04-21,Peja,completed
602362,20283,2026-06-18,MITROVICE, completed 
602363,20601,2026-04-27,Peja,COMPLETED
602364,20535,2026-05-11,Peja,Completed
602365,20586,2026-01-14,PRISHTINA,completed
602366,20559,2026-01-26,Mitrovice,completed
602367,20036,2026-03-23,Prishtina,COMPLETED
602368,20638,2026-02-10,Gjakovë,Pending
602369,20348,2026-07-03, Peja ,Completed
602370,20262,2026-07-07,Mitrovice,pending
602371,20583,2026-05-20,PEJA,completed
602372,20658,2026-03-24,peja,Pending
602373,20609,2026-04-12,Vushtrri, completed 
602374,20674,2026-02-22,VUSHTRRI, pending 
602375,20578,2026-06-23, Mitrovice , completed 
602376,20052,2026-05-25,MITROVICE,completed
602377,20193,2026-06-28,gjilan,Completed
602378,20651,2026-03-01,Peja,COMPLETED
602379,20288,2026-03-17,Vushtrri,CANCELLED
602380,20091,2026-02-23,Vushtrri,Cancelled
602381,20221,2026-06-24, Ferizaj ,COMPLETED
602382,20386,2026-03-10, Vushtrri ,pending
602383,20296,2026-04-13, Vushtrri ,Completed
602384,20633,2026-05-06,prishtina, completed 
602385,20046,2026-06-19,Prizren,refunded
602386,20148,2026-05-03,Gjakove,completed
602387,20042,2026-04-27, Prishtina ,completed
602388,20295,2026-06-18,peja,Completed
602389,20089,2026-04-10,Gjakove,Completed
602390,20341,2026-06-24,GJILAN,Completed
602391,20594,2026-07-24,Ferizaj,Completed
602392,90026,2026-06-13,Prishtina,completed
602393,20606,2026-06-02,GJAKOVE,pending
602394,20692,2026-06-17,ferizaj,Refunded
602395,20397,2026-06-01,Vushtrri,COMPLETED
602396,20500,2026-05-12, Prishtina , cancelled 
602397,20027,2026-08-08,prishtina,pending
602398,20687,2026-06-21,GJAKOVE,Pending
602399,20549,2026-02-02,Mitrovicë,COMPLETED
602400,20696,2026-05-23,Peja,Refunded
602401,20312,2026-01-24,vushtrri, completed 
602402,20489,2026-04-13,Gjakove,completed
602403,20448,2026-08-09,Ferizaj, completed 
602404,20017,2026-04-19, Gjakove ,completed
602405,20254,2026-03-29,Ferizaj,completed
602406,20207,2026-06-15,VUSHTRRI,COMPLETED
602407,20325,2026-05-30, Prizren ,pending
602408,20581,2026-06-28,VUSHTRRI,pending
602409,20055,2026-06-24,FERIZAJ,Completed
602410,20327,2026-07-09,Gjilan,COMPLETED
602411,20059,2026-01-10, Peja , completed 
602412,20472,2026-06-25,GJILAN, cancelled 
602413,20079,2026-07-01,Ferizaj,CANCELLED
602414,20538,2026-02-12,Gjilan,PENDING
602415,20498,2026-04-04,Gjilan,pending
602416,20166,2026-01-21, Mitrovice ,completed
602417,20420,2026-01-24, Gjilan ,completed
602418,20383,2026-03-02, Prishtina ,cancelled
602419,20356,2026-05-06,Mitrovice,completed
602420,20687,2026-05-01, Prizren ,Completed
602421,20135,2026-05-24,PRIZREN, pending 
602422,20522,2026-08-01,Vushtrri,refunded
602423,20267,2026-01-28,Mitrovicë,PENDING
602424,20579,2026-05-24, Mitrovice ,Completed
602425,20082,2026-05-29,gjilan,Completed
602426,20698,2026-03-12,mitrovice,Completed
602427,20176,2026-05-02,ferizaj,cancelled
602428,20450,2026-03-28,Mitrovicë,cancelled
602429,20511,2026-06-01,Vushtrri,Completed
602430,20092,2026-01-18,GJILAN,pending
602431,20422,2026-06-29,PRISHTINA,Pending
602432,20117,2026-04-23,Gjakovë,Completed
602433,20103,2026-01-22,vushtrri, completed 
602434,20393,2026-07-15, Prishtina ,COMPLETED
602435,20002,2026-03-17,gjilan, completed 
602436,90004,2026-02-16,Peja,unknown
602437,20261,2026-07-25,vushtrri,Pending
602438,20256,2026-03-17,Gjakovë,refunded
602439,20390,2026-02-11,Prizren,COMPLETED
602440,20690,2026-06-30,Peja,pending
602441,20659,2026-06-28, Gjakove ,PENDING
602442,20611,2026-04-11,ferizaj, completed 
602443,20014,2026-06-06,PRISHTINA,completed
602444,20029,2026-05-03, Ferizaj , completed 
602445,20416,2026-01-10,gjakove, completed 
602446,20479,2026-03-18,GJAKOVE,completed
602447,20218,2026-08-07,GJILAN,completed
602448,20467,2026-03-20,Mitrovice,completed
602449,20380,2026-03-07,PRISHTINA, completed 
602450,20133,2026-01-20,gjilan,PENDING
602451,20667,2026-07-30, Gjilan ,Completed
602452,20688,2026-04-09,Ferizaj,completed
602453,20665,2026-07-07,GJILAN,cancelled
602454,20611,2026-03-16, Prishtina ,PENDING
602455,20384,2026-01-30,Gjilan,COMPLETED
602456,20612,2026-05-01,Prizren,Cancelled
602457,20358,2026-06-29,prizren, completed 
602458,20169,2026-07-01, Gjilan ,COMPLETED
602459,20003,2026-04-28,prishtina,completed
602460,20280,2026-01-13, Gjakove ,completed
602461,20428,2026-01-08,Prishtina,Completed
602462,20071,2026-04-01,prishtina,Cancelled
602463,20341,2026-03-05,PRISHTINA,completed
602464,20395,2026-07-29,VUSHTRRI,pending
602465,20390,2026-02-05, Peja ,cancelled
602466,20466,2026-06-15, Prishtina ,completed
602467,20627,2026-01-13,Ferizaj,Completed
602468,20390,2026-04-09,PRISHTINA,pending
602469,20360,2026-06-08,Peja,pending
602470,20191,2026-06-10,Peja,Completed
602471,20129,2026-07-30,prishtina,pending
602472,20428,2026-02-06,Peja,cancelled
602473,20028,2026-02-04,Gjilan, pending 
602474,20402,2026-07-21, Peja ,completed
602475,20280,2026-03-29,vushtrri,COMPLETED
602476,20532,2026-07-08,Prizren,completed
602477,20551,2026-01-27,VUSHTRRI,refunded
602478,20553,2026-02-18, Peja ,completed
602479,20193,2026-04-25,Gjilan,completed
602480,20695,2026-07-31,ferizaj,completed
602481,20645,2026-07-17,VUSHTRRI, pending 
602482,20527,2026-06-13,Gjilan,Cancelled
602483,20178,2026-05-30,PEJA, completed 
602484,20372,2026-07-31,prizren,CANCELLED
602485,20664,2026-06-19,GJILAN, cancelled 
602486,20523,2026-04-13,Peja,COMPLETED
602487,20338,2026-03-23,Prizren,Completed
602488,20111,2026-03-03,Vushtrri, completed 
602489,20260,2026-01-17,GJILAN,canceled
602490,20183,2026-07-05,Mitrovicë,completed
602491,20408,2026-04-04, Gjakove ,refunded
602492,20023,2026-07-26,prishtina, pending 
602493,20687,2026-02-17, Vushtrri ,COMPLETED
602494,20223,2026-05-09,Vushtrri,completed
602495,20512,2026-01-09,Vushtrri,completed
602496,20364,2026-07-06,Mitrovicë, completed 
602497,20622,2026-05-19,peja,Refunded
602498,20148,2026-07-02,Prizren,completed
602499,20149,2026-01-19,Prishtina,Completed
602500,20443,2026-04-14,PRIZREN, completed 
602501,20464,2026-04-07,gjilan,Pending
602502,20146,2026-05-06,Gjilan, completed 
602503,20635,2026-01-19,Peja,completed
602504,20541,2026-05-29,prizren,CANCELLED
602505,20551,2026-03-09,Prizren,Cancelled
602506,20012,2026-07-27,FERIZAJ,completed
602507,20003,2026-04-24,PRIZREN,COMPLETED
602508,20152,2026-05-15, Prizren ,COMPLETED
602509,20544,2026-07-08,Prizren,PENDING
602510,20383,2026-04-26,Prishtina,PENDING
602511,20018,2026-06-05,PRISHTINA,Completed
602512,20085,2026-07-16, Vushtrri , completed 
602513,20103,2026-01-17,Ferizaj,completed
602514,20434,2026-04-30,Gjilan,completed
602515,20002,2026-01-18,Ferizaj,canceled
602516,20502,2026-08-06, Peja , refunded 
602517,20387,2026-03-20,GJILAN, completed 
602518,20123,2026-01-18,peja,completed
602519,20577,2026-06-03,Prizren, completed 
602520,20574,2026-07-14, Prishtina , completed 
602521,20499,2026-01-06,gjakove,Completed
602522,20517,2026-02-14,Prishtina,pending
602523,20561,2026-06-25,mitrovice,Completed
602524,20390,2026-06-16,gjilan, completed 
602525,20510,2026-05-31, Prishtina , completed 
602526,20445,2026-05-02,gjilan,pending
602527,20511,2026-04-15, Vushtrri ,Completed
602528,20353,2026-07-18,ferizaj, completed 
602529,90027,2026-02-03,vushtrri, refunded 
602530,20377,2026-02-26,prishtina,completed
602531,20310,2026-06-15,Mitrovicë, completed 
602532,20181,2026-07-28,ferizaj, pending 
602533,20594,2026-06-18,FERIZAJ,completed
602534,20151,2026-07-02, Gjilan ,completed
602535,20657,2026-07-03,Mitrovicë,completed
602536,20523,2026-07-28,vushtrri,Completed
602537,20218,2026-05-23,MITROVICE,COMPLETED
602538,20008,2026-07-11,Prishtina, completed 
602539,20508,2026-05-28,Ferizaj, completed 
602540,20386,2026-05-04,Prizren,COMPLETED
602541,20490,2026-01-03,mitrovice,completed
602542,20237,2026-03-19,Mitrovice, completed 
602543,20644,2026-04-11, Prishtina ,completed
602544,20179,2026-03-09,Mitrovicë,canceled
602545,20303,2026-03-21, Peja ,Pending
602546,20188,2026-06-28,gjakove, pending 
602547,20008,2026-05-18,Ferizaj,Pending
602548,20183,2026-04-17,gjilan,completed
602549,20307,2026-02-19, Peja ,Completed
602550,20422,2026-03-18,mitrovice,completed
602551,20617,2026-01-01,Vushtrri,completed
602552,20319,2026-03-13,MITROVICE,COMPLETED
602553,20584,2026-02-25,prishtina, refunded 
602554,20671,2026-06-16,Gjilan, refunded 
602555,20142,2026-07-27,mitrovice,completed
602556,20594,2026-01-12,gjilan,Refunded
602557,20369,2026-03-31,Gjakovë,completed
602558,20291,2026-07-01,Gjilan,COMPLETED
602559,20192,2026-07-09,Gjakovë, completed 
602560,20457,2026-05-11,Gjilan,pending
602561,20367,2026-05-18,Peja,completed
602562,20116,2026-02-25, Peja ,completed
602563,20443,2026-07-21,prishtina,completed
602564,20653,2026-07-01, Mitrovice ,completed
602565,20460,2026-02-20,Prizren,Completed
602566,20040,2026-01-21,Prishtina,completed
602567,90039,2026-02-03,Gjilan,COMPLETED
602568,90019,2026-07-08,Gjilan, completed 
602569,20415,2026-04-26,PRIZREN,COMPLETED
602570,20297,2026-06-06,gjakove,completed
602571,20055,2026-07-23, Prishtina ,cancelled
602572,20108,2026-03-28,Prizren, completed 
602573,20353,2026-01-14, Gjilan ,COMPLETED
602574,20277,2026-01-13,PRIZREN,REFUNDED
602575,20229,2026-05-10, Prizren ,COMPLETED
602576,20375,2026-05-30, Gjilan , completed 
602577,20274,2026-04-23,Gjakovë,COMPLETED
602578,20430,2026-07-14,gjakove,COMPLETED
602579,20441,2026-02-24, Gjakove ,completed
602580,20372,2026-05-17,Ferizaj,COMPLETED
602581,20234,2026-02-19,Mitrovicë,COMPLETED
602582,20363,2026-03-13,Mitrovicë,completed
602583,20206,2026-06-01,Gjakovë,refunded
602584,20359,2026-06-17,GJILAN,REFUNDED
602585,20657,2026-07-24, Peja ,completed
602586,20212,2026-06-20,Vushtrri,pending
602587,20449,2026-03-31, Ferizaj ,COMPLETED
602588,20392,2026-02-28,peja, completed 
602589,20386,2026-03-26,mitrovice, completed 
602590,90079,2026-06-29,MITROVICE,completed
602591,20606,2026-06-29,Ferizaj,completed
602592,20675,2026-06-21,Prishtina,cancelled
602593,20210,2026-01-31,Gjilan,Completed
602594,20672,2026-05-10,Vushtrri, refunded 
602595,20360,2026-08-01,Ferizaj, refunded 
602596,20152,2026-05-08,Vushtrri,completed
602597,20110,2026-03-26,mitrovice, completed 
602598,20301,2026-06-30,Prizren,completed
602599,20453,2026-05-18,prishtina,COMPLETED
602600,20274,2026-03-09,Gjilan,COMPLETED
602601,20001,2026-04-18, Mitrovice ,pending
602602,20173,2026-04-20, Gjilan ,completed
602603,20076,2026-07-27,Vushtrri,completed
602604,20585,2026-07-07,Gjilan,completed
602605,20056,2026-03-18,Gjilan,COMPLETED
602606,20063,2026-02-03,Gjakove,COMPLETED
602607,20170,2026-01-02,prizren,completed
602608,20412,2026-02-20,GJAKOVE,COMPLETED
602609,20514,2026-06-17,prishtina,completed
602610,20028,2026-04-19,prizren, completed 
602611,20431,2026-06-12, Prizren ,Cancelled
602612,20073,2026-06-10, Gjilan ,COMPLETED
602613,20288,2026-03-16,gjilan,Completed
602614,20162,2026-07-27,GJILAN, cancelled 
602615,20088,2026-02-08,VUSHTRRI,completed
602616,20195,2026-05-03,PEJA,completed
602617,20084,2026-03-04,Prishtina, completed 
602618,20599,2026-02-03,gjilan, completed 
602619,20563,2026-05-15,ferizaj,completed
602620,20425,2026-08-01,vushtrri,completed
602621,20640,2026-06-12,vushtrri,REFUNDED
602622,20155,2026-07-22,mitrovice,completed
602623,20675,2026-07-22,Vushtrri,completed
602624,20456,2026-05-23,Prishtina, completed 
602625,20410,2026-07-18,Gjakove,COMPLETED
602626,20458,2026-02-23,Gjakovë, cancelled 
602627,20209,2026-08-09,Ferizaj,COMPLETED
602628,20691,2026-07-19,Vushtrri, pending 
602629,20365,2026-05-21, Gjakove , completed 
602630,20441,2026-05-31,prizren,completed
602631,20526,2026-05-08,Peja,COMPLETED
602632,20684,2026-07-18,Prishtina,Completed
602633,20644,2026-01-08,prishtina,completed
602634,20453,2026-01-12, Mitrovice ,PENDING
602635,20188,2026-04-13, Vushtrri ,completed
602636,20609,2026-02-02,GJILAN, completed 
602637,20294,2026-03-07,Prishtina,Pending
602638,20536,2026-07-31,prizren, completed 
602639,20365,2026-08-05,PEJA,COMPLETED
602640,20450,2026-07-23,MITROVICE,COMPLETED
602641,20457,2026-04-13, Prishtina ,canceled
602642,20158,2026-04-01,GJAKOVE,pending
602643,20239,2026-01-19, Gjakove ,completed
602644,20214,2026-03-24,Ferizaj,completed
602645,20218,2026-03-17,PRISHTINA, completed 
602646,20459,2026-06-29,Prishtina,COMPLETED
602647,20046,2026-07-16,Peja,completed
602648,20368,2026-01-14,Peja,completed
602649,20500,2026-05-03,Gjakovë,Refunded
602650,20495,2026-03-31,Peja, completed 
602651,20361,2026-02-27,PRIZREN,COMPLETED
602652,20369,2026-05-06,gjilan,COMPLETED
602653,20484,2026-01-18,gjilan,completed
602654,20239,2026-02-10,Prishtina, completed 
602655,20064,2026-06-18, Vushtrri ,REFUNDED
602656,20222,2026-04-13,MITROVICE,Completed
602657,20170,2026-04-16,Gjilan, completed 
602658,20669,2026-07-11,MITROVICE,unknown
602659,20150,2026-06-11,peja,pending
602660,20354,2026-07-24,FERIZAJ,REFUNDED
602661,20577,2026-01-11,prizren,COMPLETED
602662,20160,2026-05-24,GJILAN, completed 
602663,20585,2026-07-10,MITROVICE,completed
602664,20073,2026-03-16,Mitrovice,Completed
602665,20621,2026-04-23, Ferizaj , completed 
602666,20386,2026-06-20,Prishtina,COMPLETED
602667,20561,2026-06-27,Gjakovë,Refunded
602668,20328,2026-03-17,PRIZREN, completed 
602669,20522,2026-01-21,Gjakove, cancelled 
602670,20148,2026-05-04,ferizaj,Completed
602671,20583,2026-01-03, Gjilan ,completed
602672,20103,2026-03-11, Prizren , pending 
602673,20666,2026-04-06,Ferizaj,Completed
602674,20276,2026-04-09,mitrovice,canceled
602675,20293,2026-04-23,VUSHTRRI,Refunded
602676,20024,2026-02-28, Ferizaj ,Completed
602677,20593,2026-07-20,Vushtrri,COMPLETED
602678,20365,2026-08-06,Peja, completed 
602679,20338,2026-02-12, Mitrovice ,COMPLETED
602680,20158,2026-04-19, Ferizaj ,COMPLETED
602681,20657,2026-07-23,Prishtina,Pending
602682,20626,2026-05-19,prizren,COMPLETED
602683,20093,2026-03-25,prishtina,Completed
602684,20202,2026-02-21, Prizren ,Completed
602685,20650,2026-05-19,Ferizaj,Completed
602686,20617,2026-02-27,Gjakovë,COMPLETED
602687,20450,2026-04-25,GJILAN,completed
602688,20419,2026-05-10,Vushtrri,completed
602689,20015,2026-06-03,Ferizaj,REFUNDED
602690,20379,2026-05-26,gjilan,Completed
602691,20162,2026-03-02, Peja ,completed
602692,20432,2026-04-28,ferizaj,cancelled
602693,20288,2026-02-11,gjilan,completed
602694,20018,2026-01-21,Prishtina,Completed
602695,20236,2026-05-29,prizren,pending
602696,90099,2026-07-03,Mitrovicë, pending 
602697,20161,2026-03-16, Ferizaj , completed 
602698,20472,2026-04-11, Prishtina ,completed
602699,20589,2026-01-22, Gjilan , cancelled 
602700,20569,2026-02-05,prishtina,Completed
602701,20520,2026-03-13,Gjilan,COMPLETED
602702,20075,2026-01-15,Gjilan,REFUNDED
602703,20616,2026-01-14,Ferizaj,Completed
602704,20674,2026-02-11,Prishtina,completed
602705,20495,2026-04-12,prishtina,Refunded
602706,20191,2026-03-01,PRIZREN,Completed
602707,20504,2026-01-22,FERIZAJ,COMPLETED
602708,20188,2026-05-18,Ferizaj,completed
602709,20496,2026-02-01, Prizren ,canceled
602710,20441,2026-06-24,prizren,completed
602711,20226,2026-05-15,Ferizaj,refunded
602712,20673,2026-01-05, Prishtina , refunded 
602713,20495,2026-06-06,Peja,completed
602714,20487,2026-06-27,Prizren,CANCELLED
602715,20345,2026-06-13,Vushtrri,completed
602716,20102,2026-06-03, Peja ,pending
602717,20052,2026-03-29,Ferizaj,COMPLETED
602718,20095,2026-08-08, Mitrovice ,REFUNDED
602719,20260,2026-02-27,PEJA,COMPLETED
602720,20679,2026-06-04,Ferizaj,refunded
602721,20692,2026-06-18,Mitrovice, refunded 
602722,20437,2026-03-28, Mitrovice ,Pending
602723,20354,2026-03-07,Mitrovicë, completed 
602724,20698,2026-08-08,PEJA, completed 
602725,20357,2026-06-07,Gjakove,Completed
602726,20348,2026-01-23,Gjakove,cancelled
602727,20281,2026-04-29, Peja ,Completed
602728,20511,2026-04-18,Mitrovicë, refunded 
602729,20356,2026-03-18,ferizaj,Completed
602730,20468,2026-07-29,Ferizaj,completed
602731,20253,2026-07-05,Mitrovice,Refunded
602732,20530,2026-07-23,FERIZAJ, completed 
602733,20650,2026-07-21,Prishtina,COMPLETED
602734,20457,2026-07-15,vushtrri,completed
602735,20522,2026-07-21,Ferizaj,completed
602736,20607,2026-04-15,Ferizaj,Completed
602737,20643,2026-07-27, Mitrovice ,completed
602738,20044,2026-02-10,MITROVICE, completed 
602739,20227,2026-06-06, Vushtrri , completed 
602740,20587,2026-08-04,Gjilan, completed 
602741,20141,2026-05-27,ferizaj,COMPLETED
602742,20210,2026-07-11,Prizren, completed 
602743,20651,2026-06-03,Gjakovë, completed 
602744,20147,2026-03-12,PEJA,completed
602745,20580,2026-06-19,VUSHTRRI,REFUNDED
602746,20146,2026-04-05,prishtina,completed
602747,20203,2026-06-20,FERIZAJ,Completed
602748,20143,2026-01-19,PEJA,Completed
602749,20048,2026-03-23,Prishtina,completed
602750,20376,2026-02-05, Gjakove ,completed
602751,20639,2026-05-16,Ferizaj,completed
602752,20035,2026-02-20, Mitrovice , cancelled 
602753,20413,2026-04-21,Vushtrri, completed 
602754,20198,2026-03-30,Ferizaj,Completed
602755,20538,2026-02-16,Ferizaj,completed
602756,20354,2026-03-21,Ferizaj,pending
602757,20619,2026-05-03, Prizren ,REFUNDED
602758,20616,2026-04-03,Prizren,Completed
602759,20185,2026-01-17,Gjakove,completed
602760,20130,2026-04-25,Gjakove,COMPLETED
602761,20108,2026-02-11,PRIZREN,completed
602762,20166,2026-01-19,Prizren,completed
602763,20050,2026-01-27,Peja,Completed
602764,20597,2026-03-19,vushtrri,cancelled
602765,20429,2026-03-09,Prishtina,Completed
602766,20315,2026-03-13,Peja,completed
602767,20544,2026-06-10,Peja,COMPLETED
602768,20104,2026-07-25,peja,cancelled
602769,20436,2026-04-08,PRISHTINA,COMPLETED
602770,20369,2026-02-14,Gjakovë,completed
602771,20505,2026-05-03,Prizren, completed 
602772,20059,2026-02-26,Vushtrri,Completed
602773,20204,2026-03-24, Ferizaj ,Completed
602774,20191,2026-03-02, Ferizaj ,Completed
602775,20339,2026-03-02,Gjilan,PENDING
602776,20206,2026-04-28,Prizren,pending
602777,20151,2026-04-14,vushtrri,Completed
602778,20346,2026-08-08, Prizren , completed 
602779,20542,2026-05-25,vushtrri,pending
602780,20193,2026-03-04, Prishtina , completed 
602781,20674,2026-01-26, Gjilan ,COMPLETED
602782,20639,2026-07-09,prishtina,completed
602783,20644,2026-05-15,PRISHTINA,completed
602784,20154,2026-01-10,PEJA,completed
602785,20029,2026-05-22,peja,completed
602786,20647,2026-01-03,ferizaj,completed
602787,20233,2026-03-18,vushtrri, pending 
602788,20579,2026-02-19,Peja, completed 
602789,20633,2026-04-14,PRIZREN,completed
602790,20336,2026-05-13, Vushtrri ,Completed
602791,20503,2026-04-11,Prizren,Completed
602792,20051,2026-03-20,mitrovice,completed
602793,20041,2026-03-20,Prishtina,completed
602794,20348,2026-08-08,GJAKOVE,PENDING
602795,20017,2026-06-21,Peja,pending
602796,20301,2026-04-10,Gjilan,Completed
602797,20228,2026-01-05, Ferizaj ,cancelled
602798,20457,2026-07-10,prizren,COMPLETED
602799,20606,2026-04-30,mitrovice,CANCELLED
602800,20599,2026-01-18,Ferizaj,COMPLETED
602801,20684,2026-02-28,prizren,PENDING
602802,20656,2026-05-09,Gjilan,Completed
602803,20340,2026-07-02,GJILAN,Completed
602804,20575,2026-05-21, Mitrovice ,pending
602805,20294,2026-04-03,Mitrovicë,completed
602806,20405,2026-02-18,vushtrri,completed
602807,20028,2026-04-11,Vushtrri,PENDING
602808,20248,2026-06-02,prizren,refunded
602809,20243,2026-07-11,ferizaj, refunded 
602810,20303,2026-07-30,Prishtina,PENDING
602811,20431,2026-08-06,Prizren,COMPLETED
602812,20417,2026-05-23,peja,Pending
602813,20537,2026-07-28,Prishtina, completed 
602814,20219,2026-08-05,Ferizaj,Completed
602815,20276,2026-03-15,VUSHTRRI,completed
602816,20109,2026-06-11, Peja ,completed
602817,20373,2026-03-10,Mitrovice, completed 
602818,20222,2026-05-10,Ferizaj, cancelled 
602819,20256,2026-05-07,PRIZREN,completed
602820,20645,2026-01-08, Gjilan ,cancelled
602821,20052,2026-06-22,FERIZAJ,COMPLETED
602822,20121,2026-02-01,peja, completed 
602823,20616,2026-01-31,prizren,completed
602824,20604,2026-05-29,vushtrri,completed
602825,20207,2026-04-29,Gjilan,Completed
602826,20002,2026-02-15,prizren,COMPLETED
602827,20261,2026-03-16,prishtina,Completed
602828,20248,2026-06-09,Mitrovicë,completed
602829,20422,2026-02-23,VUSHTRRI,COMPLETED
602830,20389,2026-06-10,MITROVICE,COMPLETED
602831,90023,2026-01-27,gjilan, completed 
602832,20647,2026-04-05,Gjakove, completed 
602833,20391,2026-02-17,Prizren,completed
602834,20506,2026-06-23, Gjakove ,Pending
602835,20410,2026-07-05,Prizren,refunded
602836,20013,2026-04-22, Ferizaj , completed 
602837,20682,2026-08-06,Mitrovice,REFUNDED
602838,20046,2026-03-01,Peja,pending
602839,20492,2026-03-27,GJAKOVE,cancelled
602840,20075,2026-06-12,ferizaj, completed 
602841,20113,2026-02-09, Prishtina ,completed
602842,20483,2026-03-05, Peja ,pending
602843,20122,2026-05-19,Ferizaj,pending
602844,20690,2026-02-03, Prishtina , completed 
602845,20117,2026-04-16, Prizren , completed 
602846,20263,2026-04-11, Vushtrri ,Completed
602847,20088,2026-07-31,ferizaj,completed
602848,20184,2026-03-04,peja, completed 
602849,20083,2026-02-27, Gjakove ,pending
602850,20035,2026-05-25,Peja,COMPLETED
602851,20378,2026-03-24,peja,completed
602852,20185,2026-06-10, Gjakove ,pending
602853,20208,2026-07-07, Gjakove ,completed
602854,20416,2026-01-05, Prishtina ,Completed
602855,20510,2026-05-07,peja,Completed
602856,20468,2026-05-11,Peja, completed 
602857,20501,2026-01-04, Vushtrri ,COMPLETED
602858,20662,2026-06-01,GJILAN,refunded
602859,20371,2026-04-10,vushtrri,pending
602860,20662,2026-01-20, Vushtrri ,completed
602861,20692,2026-02-13,Vushtrri,Cancelled
602862,20478,2026-07-27,vushtrri, completed 
602863,20572,2026-07-01,gjakove,Completed
602864,20445,2026-04-26, Vushtrri ,completed
602865,20057,2026-01-27, Prizren ,Completed
602866,20381,2026-99-40,PEJA,Pending
602867,20698,2026-01-24, Ferizaj ,completed
602868,20115,2026-07-15,ferizaj, completed 
602869,20584,2026-03-17,Gjakovë, completed 
602870,20273,2026-01-03,Prizren, completed 
602871,20392,2026-04-16,Prizren,pending
602872,20213,2026-06-17,peja,PENDING
602873,20151,2026-04-12,PEJA,cancelled
602874,20005,2026-01-27,Gjakovë,canceled
602875,20590,2026-08-03, Gjakove ,completed
602876,20116,2026-05-18,Vushtrri,Completed
602877,20391,2026-04-13,Mitrovice,COMPLETED
602878,20465,2026-07-12,Prizren, cancelled 
602879,20218,2026-05-12,Gjilan,Completed
602880,20490,2026-06-09,GJAKOVE,completed
602881,20103,2026-05-25, Gjilan ,refunded
602882,20141,2026-04-10,vushtrri,completed
602883,20272,2026-03-03,FERIZAJ,REFUNDED
602884,20652,2026-02-19, Vushtrri , completed 
602885,20169,2026-02-25,ferizaj,cancelled
602886,20484,2026-08-04,ferizaj,refunded
602887,20632,2026-02-22,Vushtrri,Completed
602888,20394,2026-02-28,Gjakovë,COMPLETED
602889,20299,2026-02-24,Gjakovë,completed
602890,20624,2026-03-20,Prishtina,pending
602891,20157,2026-06-15,peja,pending
602892,20676,2026-02-11,PRISHTINA,COMPLETED
602893,20253,2026-03-10,Mitrovicë, completed 
602894,20433,2026-04-15,PEJA,Completed
602895,20463,2026-06-10,Vushtrri,Completed
602896,20466,2026-06-04, Gjilan ,pending
602897,20370,2026-03-03, Prizren , completed 
602898,20156,2026-02-17,gjakove,canceled
602899,20337,2026-01-09,Mitrovice, completed 
602900,20396,2026-03-10,vushtrri,pending
602901,20164,2026-07-10,VUSHTRRI,Completed
