order_item_id,order_id,product_id,quantity,unit_price
5129,602078,3009,2,11.25
5130,602079,3068,4,140.12
5131,602079,3004,2,103.69
5132,602080,3013,5,346.17
5133,602080,3059,2,268.65
5134,602081,3057,5,166.05
5135,602081,3042,2,119.63
5136,602081,3013,1,27.43
5137,602081,3005,4,209.19
5138,602082,3036,1,94.87
5139,602082,3079,4,76.92
5140,602082,3074,1,17.06
5141,602082,3055,5,215.18
5142,602083,3068,2,196.85
5143,602084,3053,1,78.13
5144,602084,3043,5,6.32
5145,602085,3072,3,102.8
5146,602086,3044,1,46.02
5147,602087,3058,1,176.47
5148,602088,3046,5,272.05
5149,602088,3041,4,349.33
5150,602088,3078,4,333.75
5151,602088,3017,5,214.16
5152,602089,3063,5,250.14
5153,602089,3001,2,6.03
5154,602090,3026,1,233.9
5155,602091,3045,1,62.74
5156,602091,3004,4,117.08
5157,602091,3025,2,330.73
5158,602092,3009,2,180.89
5159,602093,3050,2,135.16
5160,602093,3070,2,78.93
5161,602093,3008,4,222.1
5162,602094,3077,2,139.14
5163,602095,3064,3,77.63
5164,602095,3071,0,263.43
5165,602096,3013,2,285.26
5166,602096,3004,2,22.88
5167,602096,3008,3,20.04
5168,602097,3032,3,163.52
5169,602098,3076,4,349.82
5170,602099,3037,4,279.79
5171,602099,3047,5,198.25
5172,602099,3069,2,138.74
5173,602100,3054,5,267.03
5174,602101,3079,2,253.4
5175,602101,3016,3,338.69
5176,602101,3071,2,308.87
5177,602101,3073,5,61.94
5178,602102,3047,2,268.82
5179,602102,3029,4,106.07
5180,602102,3017,4,159.73
5181,602102,3025,2,337.44
5182,602103,3026,2,146.69
5183,602103,3039,3,25.0
5184,602103,3077,2,238.38
5185,602103,3012,2,217.82
5186,602104,3017,1,5.52
5187,602104,3039,3,220.07
5188,602104,3066,1,25.43
5189,602105,3072,5,13.11
5190,602105,3060,1,74.4
5191,602106,3067,3,27.46
5192,602106,3022,4,296.0
5193,602107,3022,5,-50.39
5194,602107,3061,1,172.13
5195,602107,3073,5,271.92
5196,602107,3012,5,132.66
5197,602108,3069,0,181.79
5198,602108,3032,5,133.87
5199,602109,3004,1,85.04
5200,602109,3074,1,310.61
5201,602109,3012,5,24.62
5202,602110,3063,3,322.41
5203,602110,3053,5,189.77
5204,602110,3062,2,344.67
5205,602110,3011,4,61.95
5206,602111,3009,5,206.27
5207,602111,3013,4,341.49
5208,602111,3040,1,51.55
5209,602111,3053,3,246.08
5210,602112,3041,1,260.07
5211,602112,3052,3,144.35
5212,602112,3066,5,109.28
5213,602113,3073,1,309.66
5214,602113,3074,3,24.66
5215,602114,3078,2,56.79
5216,602114,3042,0,196.92
5217,602115,3048,4,344.92
5218,602116,3067,4,349.6
5219,602116,3007,5,109.79
5220,602116,3055,2,331.59
5221,602117,3003,2,267.69
5222,602117,3069,4,17.89
5223,602117,3032,5,267.93
5224,602117,3066,1,95.24
5225,602118,3027,4,141.38
5226,602118,3031,5,223.37
5227,602118,3076,1,196.54
5228,602119,3023,3,250.14
5229,602119,3021,2,20.95
5230,602119,3011,3,162.69
5231,602119,3033,1,73.04
5232,602120,3049,2,295.12
5233,602120,3074,5,256.34
5234,602121,3021,2,337.86
5235,602121,3031,3,236.66
5236,602122,3069,5,115.47
5237,602122,3058,1,87.22
5238,602122,3032,5,67.8
5239,602123,3004,1,162.09
5240,602123,3025,4,203.13
5241,602124,3060,2,235.17
5242,602124,3045,2,54.0
5243,602125,3008,1,168.37
5244,602125,3035,2,109.58
5245,602125,3037,5,130.99
5246,602126,3043,3,239.88
5247,602126,3076,2,77.26
5248,602127,3044,2,283.71
5249,602127,3002,4,164.09
5250,602128,3074,5,46.53
5251,602128,3043,3,138.41
5252,602128,3067,4,253.63
5253,602129,3009,2,57.75
5254,602129,3060,1,176.12
5255,602130,3046,4,270.69
5256,602131,3024,3,181.53
5257,602132,3006,3,36.15
5258,602133,3024,1,206.53
5259,602133,3012,2,280.48
5260,602133,3001,4,251.3
5261,602134,3028,2,100.93
5262,602135,3056,4,65.94
5263,602136,3014,2,22.17
5264,602136,3026,3,18.04
5265,602137,3020,5,60.16
5266,602137,3008,5,230.69
5267,602137,3010,2,77.72
5268,602137,3023,1,185.32
5269,602138,3061,5,185.14
5270,602138,3005,3,241.98
5271,602138,3063,4,337.07
5272,602139,3062,1,88.83
5273,602139,3019,2,294.4
5274,602139,3005,4,332.4
5275,602139,3069,1,206.69
5276,602140,3024,5,21.95
5277,602140,3015,1,199.52
5278,602140,3038,4,128.24
5279,602140,3026,4,76.56
5280,602141,3039,1,157.49
5281,602141,3055,1,53.06
5282,602142,3015,2,208.4
5283,602142,3049,5,91.95
5284,602142,3062,4,117.16
5285,602143,3078,5,235.0
5286,602143,3008,3,40.28
5287,602143,3071,3,256.01
5288,602143,3078,5,245.37
5289,602144,3011,1,325.08
5290,602145,3004,1,280.12
5291,602145,3009,1,111.51
5292,602145,3018,3,64.75
5293,602145,3052,2,73.92
5294,602146,3052,5,166.49
5295,602146,3030,5,142.84
5296,602146,3027,5,228.06
5297,602147,3014,3,101.35
5298,602147,3007,5,171.29
5299,602147,3074,3,38.21
5300,602147,3012,4,218.93
5301,602148,3032,2,20.75
5302,602149,3017,2,116.98
5303,602150,3005,2,84.89
5304,602150,3020,3,343.13
5305,602150,3002,1,260.24
5306,602150,3007,2,193.11
5307,602151,3014,2,72.02
5308,602151,3016,4,311.97
5309,602151,3031,3,217.3
5310,602152,3062,2,161.35
5311,602152,3059,4,192.11
5312,602152,3015,2,180.71
5313,602153,3022,5,62.38
5314,602153,3063,2,208.21
5315,602153,3072,0,343.81
5316,602153,3016,4,299.63
5317,602154,3052,4,186.49
5318,602155,3064,2,108.37
5319,602155,3007,1,317.59
5320,602156,3018,5,289.13
5321,602156,3069,3,180.78
5322,602156,3053,5,118.62
5323,602157,3059,1,136.19
5324,602158,3065,2,170.61
5325,602158,3029,1,219.96
5326,602158,3036,3,187.11
5327,602159,3005,1,17.64
5328,602160,3042,3,169.11
5329,602160,3024,2,217.4
5330,602161,3053,3,147.27
5331,602162,3078,5,31.7
5332,602162,9999,3,254.59
5333,602162,3071,4,161.51
5334,602162,3023,1,240.63
5335,602163,3007,3,216.47
5336,602163,3054,5,327.02
5337,602163,3008,5,85.3
5338,602163,3077,4,81.68
5339,602164,3071,4,313.45
5340,602164,3054,3,118.25
5341,602164,3057,3,165.51
5342,602165,3038,0,82.7
5343,602165,3071,5,347.39
5344,602165,3047,1,299.07
5345,602165,3025,5,146.36
5346,602166,3033,4,48.51
5347,602167,3004,5,23.35
5348,602167,3014,2,89.23
5349,602167,3072,2,105.7
5350,602167,3052,1,58.58
5351,602168,3046,4,116.4
5352,602168,3030,4,162.74
5353,602168,3021,3,47.16
5354,602169,3059,3,334.12
5355,602169,3015,1,312.86
5356,602170,3020,2,298.85
5357,602170,3073,3,348.24
5358,602170,3035,4,231.87
5359,602170,3069,5,271.89
5360,602171,3043,2,90.86
5361,602171,3041,1,167.07
5362,602171,3062,3,315.47
5363,602172,3045,4,128.59
5364,602172,3036,3,341.9
5365,602173,3045,1,136.5
5366,602174,3021,1,318.17
5367,602175,3066,4,15.01
5368,602175,3077,3,297.54
5369,602176,3056,3,80.57
5370,602176,3053,0,249.14
5371,602176,3055,2,58.86
5372,602177,3049,4,294.0
5373,602177,3070,1,318.25
5374,602177,3070,3,131.62
5375,602177,3037,4,333.11
5376,602178,3080,2,268.35
5377,602179,3007,2,15.53
5378,602179,3032,1,140.34
5379,602179,3046,3,87.68
5380,602179,3026,5,24.36
5381,602180,3001,3,88.21
5382,602181,3013,4,126.27
5383,602181,3079,5,268.76
5384,602181,3028,1,40.35
5385,602181,3030,5,342.82
5386,602182,3034,5,95.48
5387,602182,3048,4,257.38
5388,602182,3063,1,216.07
5389,602182,3005,5,240.72
5390,602183,3077,5,344.18
5391,602183,3071,5,118.87
5392,602183,3049,4,8.16
5393,602183,3050,3,348.48
5394,602184,3002,5,247.24
5395,602184,3059,1,292.19
5396,602184,3029,2,126.94
5397,602185,3077,4,336.86
5398,602185,3034,1,121.81
5399,602186,3069,3,130.0
5400,602186,3008,4,293.03
5401,602187,3047,4,56.64
5402,602188,3018,4,342.17
5403,602188,3017,1,296.16
5404,602189,3048,3,317.14
5405,602189,3074,3,284.66
5406,602189,3062,3,143.55
5407,602189,3044,4,121.02
5408,602190,3043,2,252.91
5409,602191,3041,2,330.99
5410,602192,3022,4,154.59
5411,602192,3068,4,260.31
5412,602192,3025,5,321.35
5413,602193,3007,5,231.22
5414,602194,3075,1,57.57
5415,602194,3003,5,117.48
5416,602194,3012,4,22.2
5417,602195,3023,2,310.57
5418,602195,3025,2,-106.42
5419,602196,3056,1,308.47
5420,602196,3047,3,92.44
5421,602196,3003,2,332.13
5422,602197,3057,1,337.76
5423,602197,3079,1,193.13
5424,602197,3017,5,341.72
5425,602198,3013,4,267.1
5426,602198,3055,1,31.15
5427,602198,3072,5,261.3
5428,602199,3070,3,280.32
5429,602199,3035,4,192.65
5430,602200,3055,1,226.64
5431,602201,3029,2,319.22
5432,602201,3052,4,102.95
5433,602202,3052,3,206.79
5434,602202,3018,4,58.5
5435,602202,3029,4,168.28
5436,602202,3040,1,339.56
5437,602203,3062,4,182.26
5438,602203,3034,3,253.21
5439,602203,3070,5,132.61
5440,602203,3004,3,108.69
5441,602204,3009,5,301.1
5442,602205,3032,3,202.84
5443,602206,3006,5,107.74
5444,602206,3043,5,347.52
5445,602206,3003,4,267.41
5446,602207,3040,2,47.13
5447,602208,3077,1,282.42
5448,602208,3069,5,37.34
5449,602208,3077,3,165.47
5450,602208,3036,1,213.26
5451,602209,3002,2,60.93
5452,602210,3018,4,304.28
5453,602210,3031,2,118.75
5454,602211,3015,4,232.21
5455,602212,3070,1,274.2
5456,602213,3043,4,225.32
5457,602214,3026,5,128.67
5458,602214,3025,2,334.66
5459,602214,3008,2,326.98
5460,602214,3059,5,211.69
5461,602215,3033,5,183.48
5462,602215,3015,1,26.57
5463,602215,3060,2,290.09
5464,602216,3003,1,121.35
5465,602217,3034,4,327.19
5466,602217,3018,4,48.86
5467,602217,3078,5,87.31
5468,602218,3009,2,291.36
5469,602218,3074,2,292.93
5470,602218,3011,1,84.8
5471,602218,3075,2,65.65
5472,602219,3051,1,246.56
5473,602220,3043,1,174.09
5474,602220,3013,3,190.17
5475,602220,3057,4,78.44
5476,602221,3062,5,301.79
5477,602221,3007,5,72.47
5478,602222,3057,1,99.33
5479,602223,3044,4,25.8
5480,602223,3004,5,257.07
5481,602224,3044,1,203.33
5482,602225,3078,3,118.71
5483,602225,3067,1,163.52
5484,602225,3060,3,251.71
5485,602226,3019,4,218.79
5486,602226,3064,4,320.42
5487,602226,3030,1,275.81
5488,602227,3068,2,22.17
5489,602227,3078,2,191.51
5490,602227,3029,3,248.58
5491,602228,3022,2,254.69
5492,602228,3040,1,77.36
5493,602228,3025,4,218.76
5494,602229,3014,1,341.81
5495,602229,3069,5,38.15
5496,602229,3016,3,248.6
5497,602229,3019,1,329.15
5498,602230,3060,3,290.06
5499,602230,3006,5,43.7
5500,602231,3075,5,124.06
5501,602231,3008,2,66.55
5502,602232,3039,5,314.43
5503,602233,3008,4,298.61
5504,602234,3063,4,142.96
5505,602234,3006,2,270.27
5506,602234,3008,1,238.59
5507,602235,3017,4,85.8
5508,602236,3056,2,52.43
5509,602236,3077,5,220.69
5510,602236,3067,2,183.73
5511,602237,3040,5,116.7
5512,602238,3080,5,154.89
5513,602238,3025,5,151.86
5514,602238,3007,5,26.07
5515,602239,3051,2,214.21
5516,602239,3007,3,329.92
5517,602240,3053,5,114.44
5518,602240,3012,4,330.89
5519,602241,3046,4,158.86
5520,602241,3066,3,123.78
5521,602241,3077,2,248.86
5522,602241,3057,5,35.78
5523,602242,3001,3,322.44
5524,602243,3019,1,178.31
5525,602243,3042,3,278.82
5526,602244,3035,2,324.31
5527,602244,3069,3,152.25
5528,602245,3072,4,265.43
5529,602245,3041,2,290.06
5530,602245,3041,2,215.6
5531,602246,3006,3,308.63
5532,602246,3070,5,341.39
5533,602247,3072,5,302.83
5534,602247,3051,2,61.21
5535,602247,3020,5,202.76
5536,602247,3004,2,290.97
5537,602248,3037,4,140.6
5538,602248,3019,4,60.08
5539,602248,3060,5,254.85
5540,602249,3062,5,20.68
5541,602249,3001,3,165.43
5542,602249,3056,1,196.94
5543,602249,3036,4,42.99
5544,602250,3011,3,65.99
5545,602250,3009,5,36.37
5546,602251,3060,4,131.92
5547,602251,3065,3,114.65
5548,602251,3001,4,88.21
5549,602251,3037,2,334.16
5550,602252,3071,2,348.65
5551,602253,3020,2,103.29
5552,602253,3004,1,64.6
5553,602253,3032,3,107.24
5554,602254,3075,1,57.2
5555,602255,3080,5,336.5
5556,602255,3050,5,310.26
5557,602255,3030,3,338.77
5558,602256,9999,3,94.9
5559,602256,3077,5,101.39
5560,602257,3069,4,161.73
5561,602257,3053,1,337.82
5562,602258,3076,5,36.55
5563,602258,3046,3,273.8
5564,602258,3067,1,251.12
5565,602258,3008,2,41.6
5566,602259,3029,5,91.89
5567,602260,3021,4,167.4
5568,602260,3044,1,341.59
5569,602260,3079,4,110.48
5570,602260,3053,2,169.75
5571,602261,3026,1,156.91
5572,602261,3012,4,328.92
5573,602262,3012,1,118.51
5574,602262,3009,2,81.62
5575,602263,3049,5,176.55
5576,602263,3043,1,258.69
5577,602263,3064,2,313.46
5578,602264,3009,2,179.63
5579,602265,3057,3,249.86
5580,602265,3077,3,139.31
5581,602266,3017,3,153.26
5582,602267,9999,1,51.91
5583,602267,3058,4,218.59
5584,602267,3032,3,205.6
5585,602267,3049,4,23.97
5586,602268,3051,0,299.56
5587,602268,3061,3,312.42
5588,602269,3011,1,90.36
5589,602269,3066,4,55.69
5590,602269,3062,4,294.2
5591,602269,3071,2,28.12
5592,602270,3061,1,162.34
5593,602270,3044,1,35.73
5594,602270,3031,3,308.53
5595,602270,3051,1,138.21
5596,602271,3045,1,272.17
5597,602271,3002,2,131.41
5598,602272,3010,1,67.12
5599,602273,3035,4,308.59
5600,602274,3001,4,226.28
5601,602274,3037,1,286.34
5602,602275,3014,2,234.59
5603,602275,3034,2,202.96
5604,602275,3059,4,95.42
5605,602275,3012,5,298.35
5606,602276,3036,5,288.9
5607,602276,3054,5,140.89
5608,602276,3019,5,11.44
5609,602277,3067,5,281.74
5610,602277,3002,5,85.85
5611,602278,3011,3,101.45
5612,602278,3059,5,336.11
5613,602278,3067,2,102.17
5614,602279,3068,1,224.68
5615,602279,3057,5,23.28
5616,602279,3057,2,236.49
5617,602280,3059,3,123.5
5618,602281,3028,1,220.21
5619,602282,3070,5,97.11
5620,602282,3075,1,16.18
5621,602282,3009,3,187.75
5622,602282,3071,5,265.17
5623,602283,3062,2,193.76
5624,602284,3032,1,163.73
5625,602284,3024,5,194.01
5626,602284,3070,5,124.75
5627,602284,3073,5,229.48
5628,602285,3029,2,71.42
5629,602285,3018,5,190.44
5630,602285,3080,1,54.29
5631,602285,3067,5,347.52
5632,602286,3075,4,93.58
5633,602286,3032,2,218.3
5634,602286,3024,5,178.56
5635,602286,3052,5,42.6
5636,602287,3070,3,181.55
5637,602287,3027,4,52.85
5638,602287,3051,3,198.2
5639,602287,3005,4,255.06
5640,602288,3050,5,244.51
5641,602288,3062,2,93.21
5642,602288,3050,4,242.75
5643,602288,3006,5,225.35
5644,602289,3009,3,261.5
5645,602289,3038,1,114.26
5646,602289,3005,1,107.66
5647,602289,3042,4,313.32
5648,602290,3076,5,313.84
5649,602290,3039,2,30.46
5650,602290,3040,1,194.55
5651,602290,3038,2,268.96
5652,602291,3073,4,105.4
5653,602292,3036,4,45.12
5654,602293,3013,3,220.42
5655,602294,3019,5,33.54
5656,602295,3023,5,254.99
5657,602296,3001,3,115.79
5658,602296,3072,4,123.23
5659,602296,3024,2,221.75
5660,602296,3011,3,98.63
5661,602297,3062,3,241.49
5662,602297,3009,1,40.46
5663,602297,3073,2,241.01
5664,602298,3080,1,23.93
5665,602299,3001,4,270.27
5666,602300,3023,2,284.1
5667,602300,3064,5,193.32
5668,602300,3052,2,306.4
5669,602300,3052,4,109.59
5670,602301,3004,3,213.95
5671,602302,3050,4,106.53
5672,602303,3067,5,304.02
5673,602303,3049,1,96.62
5674,602304,3049,5,173.76
5675,602304,3044,2,242.22
5676,602304,3008,2,168.39
5677,602305,3009,1,39.91
5678,602305,3019,5,99.59
5679,602305,3048,1,119.91
5680,602306,3021,4,239.9
5681,602306,3072,1,326.28
5682,602307,3038,5,62.83
5683,602307,3077,5,-264.68
5684,602307,3077,4,31.4
5685,602308,3035,1,348.49
5686,602308,3030,2,70.84
5687,602308,3010,3,228.31
5688,602309,3061,1,66.63
5689,602309,3034,5,283.47
5690,602310,3006,1,97.46
5691,602311,3010,1,164.57
5692,602311,3067,1,187.7
5693,602311,3027,3,149.01
5694,602311,3040,4,165.53
5695,602312,3055,1,32.53
5696,602312,3052,5,333.58
5697,602312,9999,3,321.41
5698,602312,3052,2,275.97
5699,602313,3008,1,176.6
5700,602313,3069,1,293.46
5701,602314,3053,5,31.35
5702,602315,3053,1,43.81
5703,602315,3034,4,233.8
5704,602315,3057,4,100.0
5705,602316,3072,3,80.4
5706,602317,3007,1,230.97
5707,602317,3073,5,313.04
5708,602318,3034,1,154.78
5709,602318,3074,1,346.68
5710,602318,3078,2,97.54
5711,602319,3051,4,207.37
5712,602319,3003,1,193.5
5713,602320,3004,4,245.03
5714,602320,3012,1,209.49
5715,602321,3003,1,103.55
5716,602321,3002,3,69.83
5717,602321,3052,5,297.33
5718,602321,3058,1,301.56
5719,602322,3070,1,282.14
5720,602322,3007,4,160.91
5721,602322,3009,2,97.13
5722,602323,3069,4,243.83
5723,602324,3006,3,303.42
5724,602324,3077,5,74.67
5725,602324,3002,2,193.19
5726,602324,3062,3,347.02
5727,602325,3022,5,179.98
5728,602325,3060,5,39.8
5729,602326,3027,3,117.96
5730,602326,3064,5,243.38
5731,602327,3001,5,63.03
5732,602327,3004,4,335.53
5733,602327,3052,3,142.28
5734,602327,3070,1,200.16
5735,602328,3059,4,128.09
5736,602329,3040,4,195.55
5737,602329,3005,5,232.54
5738,602329,3070,2,224.36
5739,602330,3055,2,322.49
5740,602330,3075,2,304.9
5741,602331,3030,1,156.08
5742,602331,3028,3,199.48
5743,602331,3056,2,103.16
5744,602332,3027,5,310.86
5745,602332,3026,4,316.47
5746,602332,3056,5,269.87
5747,602333,3048,2,17.65
5748,602333,3038,1,242.85
5749,602333,3025,1,195.87
5750,602334,3007,4,81.02
5751,602334,3007,4,340.21
5752,602334,3077,3,295.57
5753,602335,3070,1,347.6
5754,602335,3049,3,15.0
5755,602336,3017,1,94.06
5756,602336,3073,5,23.71
5757,602336,3009,2,246.54
5758,602337,3066,1,257.4
5759,602338,3019,1,18.57
5760,602338,3013,1,71.39
5761,602338,3052,1,204.81
5762,602338,3049,3,310.8
5763,602339,3005,5,58.31
5764,602340,3061,1,258.35
5765,602341,3055,0,51.46
5766,602341,3074,1,302.9
5767,602341,3048,1,145.93
5768,602341,3045,3,346.9
5769,602342,3042,0,279.22
5770,999999,3003,1,63.56
5771,602344,3055,3,106.3
5772,602344,3029,5,74.89
5773,602344,3015,1,280.73
5774,602345,3071,5,37.21
5775,602345,3058,5,50.35
5776,602345,3027,1,31.15
5777,602346,3066,5,65.67
5778,602346,3061,3,120.27
5779,602346,3018,4,134.09
5780,602347,3023,1,262.24
5781,602347,3062,1,97.13
5782,602347,3030,4,227.73
5783,602348,3028,3,341.77
5784,602348,3056,4,48.04
5785,602349,3062,5,155.35
5786,602349,3076,2,24.58
5787,602349,3072,4,29.4
5788,602349,3071,1,46.65
5789,602350,3053,4,297.43
5790,602350,3080,1,300.81
5791,602350,3021,3,126.75
5792,602351,3071,2,136.25
5793,602352,3075,1,201.13
5794,602352,3065,2,86.12
5795,602352,3051,1,345.88
5796,602353,3079,2,134.64
5797,602354,3027,4,316.42
5798,602354,3066,5,49.47
5799,602354,3002,3,267.9
5800,602355,3003,2,271.13
5801,602355,3017,3,57.54
5802,602355,3026,3,31.68
5803,602355,3062,3,155.83
5804,602356,3065,1,133.34
5805,602357,3053,2,314.67
5806,602357,3003,5,161.61
5807,602358,3077,3,79.52
5808,602358,3041,5,198.25
5809,602359,3021,4,340.97
5810,602359,3078,1,224.77
5811,602359,3009,4,147.02
5812,602360,3037,1,231.08
5813,602361,3057,5,180.26
5814,602361,3032,1,222.57
5815,602361,3011,3,228.71
5816,602361,3010,3,227.05
5817,602362,3062,3,16.13
5818,602362,3057,4,110.45
5819,602362,3071,1,308.05
5820,602363,3069,5,81.21
5821,602363,3067,4,342.31
5822,602364,3050,5,274.47
5823,602365,3036,3,241.73
5824,602366,3027,5,339.16
5825,602367,3042,5,11.18
5826,602367,3052,5,227.26
5827,602368,3015,2,108.4
5828,602369,3020,3,326.71
5829,602369,3080,5,335.41
5830,602369,3058,5,27.84
5831,602370,3039,4,36.02
5832,602370,3068,3,20.99
5833,602370,3011,0,168.33
5834,602370,3011,1,67.38
5835,602371,3006,2,87.45
5836,602371,3060,1,213.39
5837,602371,3078,1,108.35
5838,602372,3064,5,33.73
5839,602372,3075,5,122.24
5840,602372,3025,5,314.96
5841,602373,3061,4,139.22
5842,602374,3023,5,324.38
5843,602375,3076,3,219.15
5844,602376,3074,3,161.81
5845,602376,3020,4,299.14
5846,602377,3024,2,184.66
5847,602377,3025,1,325.66
5848,602378,3047,4,238.49
5849,602378,3056,3,20.62
5850,602378,3064,1,187.64
5851,602379,3025,3,133.42
5852,602379,3070,2,120.63
5853,602380,3011,5,85.57
5854,602381,3071,1,203.66
5855,602381,3056,4,328.51
5856,602381,3009,1,117.45
5857,602382,3042,3,191.9
5858,602382,3041,5,220.94
5859,602383,3040,2,273.42
5860,602384,3049,3,144.85
5861,602384,3051,2,149.13
5862,602385,3025,3,183.29
5863,602385,3066,1,180.02
5864,602385,3028,2,125.35
5865,602386,3075,1,157.27
5866,602386,3061,4,207.86
5867,602386,3045,2,267.79
5868,602386,3061,4,246.18
5869,602387,3049,3,114.89
5870,602387,3037,2,141.46
5871,602388,3014,3,278.83
5872,602388,3029,1,196.29
5873,602389,3073,3,20.42
5874,602390,3061,5,75.85
5875,602391,3040,5,262.41
5876,602392,3035,2,316.63
5877,602392,3001,4,138.92
5878,602392,3044,2,348.5
5879,602393,3049,4,195.36
5880,602393,3042,5,118.76
5881,602394,3051,1,93.28
5882,602395,3001,1,277.39
5883,602395,3014,3,67.87
5884,602395,3077,5,76.32
5885,602395,3050,3,349.41
5886,602396,3026,4,263.12
5887,602396,3067,2,104.34
5888,602396,3037,4,143.65
5889,602397,3038,4,84.85
5890,602397,3041,5,143.38
5891,602398,3069,5,291.65
5892,602398,3026,2,214.25
5893,602399,3020,4,25.34
5894,602399,3042,1,173.75
5895,602400,3045,2,298.08
5896,602401,3045,3,337.3
5897,602401,3019,5,343.13
5898,602401,3069,4,52.54
5899,602401,3065,4,92.1
5900,602402,3026,5,261.43
5901,602403,3034,2,344.65
5902,602404,3023,5,297.39
5903,602404,3073,4,8.62
5904,602404,3051,4,198.26
5905,602404,3042,5,30.75
5906,602405,3024,3,338.73
5907,602405,3018,5,327.42
5908,602405,3069,4,12.93
5909,602405,3017,1,310.4
5910,602406,3077,3,265.81
5911,602407,9999,1,102.6
5912,602407,3029,4,185.72
5913,602408,3053,5,102.82
5914,602408,3076,4,181.89
5915,602408,3062,5,112.01
5916,602409,3026,4,27.86
5917,602410,3015,4,181.96
5918,602411,3029,5,341.68
5919,602411,3028,3,240.74
5920,602411,3074,2,173.92
5921,602411,3013,5,42.48
5922,602412,3079,3,225.24
5923,602413,3068,3,157.72
5924,602413,3034,1,121.22
5925,602413,3067,4,301.66
5926,602414,3029,5,55.87
5927,602414,3023,3,69.19
5928,602414,3009,4,112.39
5929,602415,3039,5,249.39
5930,602416,3045,5,25.7
5931,602417,3017,1,74.08
5932,602417,3011,5,179.96
5933,602418,3067,1,161.39
5934,602418,3063,3,185.03
5935,602418,3047,5,200.82
5936,602419,3070,4,292.01
5937,602419,3060,4,196.7
5938,602419,3025,2,-192.61
5939,602419,3068,2,45.26
5940,602420,3033,4,101.61
5941,602420,3005,0,218.79
5942,602421,3022,2,97.14
5943,602422,3031,3,143.61
5944,602422,3066,1,323.88
5945,602422,3027,3,315.31
5946,602423,3021,2,306.4
5947,602424,3059,2,117.67
5948,602424,3073,5,197.23
5949,602424,3042,2,59.7
5950,602425,3016,3,291.17
5951,602426,3066,1,335.95
5952,602426,3070,5,159.67
5953,602426,3024,5,296.14
5954,602427,3070,4,104.78
5955,602428,3013,2,16.67
5956,602429,3062,0,347.25
5957,602429,3033,2,72.23
5958,602430,3032,5,230.82
5959,602430,3008,1,312.94
5960,602430,3029,3,320.04
5961,602431,3058,2,324.82
5962,602431,3073,5,126.36
5963,602431,3033,2,310.32
5964,602432,3025,1,147.84
5965,602433,3033,5,67.3
5966,602434,3078,4,235.86
5967,602435,3072,3,285.52
5968,602435,3006,1,15.09
5969,602436,3005,3,122.86
5970,602436,3063,1,191.68
5971,602436,3041,1,159.5
5972,602436,3028,5,40.43
5973,602437,3079,3,160.65
5974,602437,3018,1,229.12
5975,602438,3016,5,217.95
5976,602439,3075,2,193.99
5977,602439,3012,4,75.33
5978,602439,3070,4,248.71
5979,602439,3080,2,21.94
5980,602440,3072,1,330.65
5981,602440,3025,3,154.51
5982,602441,3047,4,-301.27
5983,602441,3023,3,164.9
5984,602442,3021,4,22.7
5985,602442,3051,4,263.34
5986,602442,3047,2,144.38
5987,602443,3018,2,20.72
5988,602443,3021,4,63.16
5989,602443,3075,3,240.37
5990,602443,3060,3,294.96
5991,602444,3021,2,97.13
5992,602444,3062,0,18.43
5993,602445,3035,5,17.31
5994,602445,3080,4,193.37
5995,602445,3077,5,158.92
5996,602446,3059,5,135.64
5997,602446,3067,1,230.23
5998,602446,3037,2,260.72
5999,602446,3061,2,259.44
6000,602447,3013,2,199.25
6001,602448,3074,4,260.87
6002,602448,3018,4,104.51
6003,602448,3039,1,181.95
6004,602448,3022,5,81.2
6005,602449,3078,2,136.87
6006,602449,3068,3,173.94
6007,602449,3048,4,335.73
6008,602449,3029,5,280.5
6009,602450,3052,4,62.07
6010,602450,3057,5,257.94
6011,602450,3006,2,131.93
6012,602451,3010,1,10.06
6013,602451,3020,5,98.53
6014,602451,3039,4,131.9
6015,602452,3075,2,77.51
6016,602453,3052,3,253.88
6017,602453,3073,3,97.16
6018,602453,3033,5,208.15
6019,602454,3031,3,306.83
6020,602454,3010,1,160.66
6021,602454,3072,2,243.86
6022,602455,3054,3,233.64
6023,602456,3052,5,249.16
6024,602457,3035,2,29.22
6025,602457,3006,1,270.25
6026,602458,3071,5,223.21
6027,602458,3058,2,176.9
6028,602458,3025,3,284.23
6029,602459,3016,1,239.52
6030,602460,3032,1,244.18
6031,602460,3074,5,90.7
6032,602461,3070,5,278.51
6033,602461,3017,1,185.58
6034,602462,3041,5,226.4
6035,602462,3034,5,67.91
6036,602462,3058,4,78.74
6037,602462,3003,2,122.81
6038,602463,3043,2,76.73
6039,602463,3072,1,65.02
6040,602463,3006,1,263.23
6041,602463,3079,1,10.6
6042,602464,3036,4,150.82
6043,602464,3032,4,44.18
6044,602465,3054,5,248.18
6045,602465,3019,5,254.27
6046,602466,3051,4,185.78
6047,602467,3020,1,22.58
6048,602468,3060,4,6.97
6049,602468,3058,2,49.49
6050,602468,3023,5,58.01
6051,602469,3065,3,210.72
6052,602469,3039,1,22.47
6053,602469,3056,2,287.64
6054,602470,3003,1,282.68
6055,602470,3042,5,337.69
6056,602471,3003,2,281.4
6057,602472,3051,5,254.06
6058,602472,3026,4,300.92
6059,602473,3022,2,298.49
